"order_id","id","parent_id","amount","error_code","kind","status","created_at"
"188890125821","220896761341","",39.0,"","sale","success","2016-12-11"
"180351702525","220900201981","210502260221",15.0,"","refund","success","2016-12-11"
"183481046525","220902004221","214320158205",7.0,"","refund","success","2016-12-11"
"178130556413","220917208573","207809943037",15.0,"","refund","success","2016-12-11"
"180664767997","220922910205","210904454653",7.0,"","refund","success","2016-12-11"
"188966147581","220982973949","",130.0,"","sale","success","2016-12-11"
"189033453053","221057095165","",55.0,"","sale","success","2016-12-11"
"189048002045","221073446397","",69.5,"card_declined","sale","failure","2016-12-11"
"189048002045","221073675773","",69.5,"","sale","success","2016-12-11"
"189102331389","221145667069","",108.0,"","sale","success","2016-12-12"
"189241071101","221317567997","",42.0,"","sale","success","2016-12-12"
"189246543357","221324776957","",148.0,"","sale","success","2016-12-12"
"189386495485","221485995517","",69.5,"","sale","success","2016-12-12"
"179073553917","221504083453","208950007293",15.0,"","refund","success","2016-12-12"
"180870387197","221505033725","211159127549",8.0,"","refund","success","2016-12-12"
"189409564157","221513127421","",33.94,"","sale","success","2016-12-12"
"179205346813","221513782781","209107064317",15.0,"","refund","success","2016-12-12"
"180646221309","221518665213","210881287677",15.0,"","refund","success","2016-12-12"
"189415527933","221519975933","",100.0,"","sale","success","2016-12-12"
"179659052541","221523383805","209670051325",15.0,"","refund","success","2016-12-12"
"189415527933","221524104701","221519975933",7.0,"","refund","success","2016-12-12"
"189451179517","221566703101","",42.0,"","sale","success","2016-12-12"
"181126960637","221607368189","211465934333",7.0,"","refund","success","2016-12-12"
"180396725757","221607794173","210564126205",15.0,"","refund","success","2016-12-12"
"189486372349","221608351229","",27.47,"incorrect_zip","sale","failure","2016-12-12"
"189486372349","221609006589","",27.47,"","sale","success","2016-12-12"
"189487388157","221610186237","",42.0,"","sale","success","2016-12-12"
"189516289533","221643937277","",26.0,"","sale","success","2016-12-12"
"189583365629","221723891197","",32.0,"","sale","success","2016-12-12"
"189585364477","221726152189","",52.0,"","sale","success","2016-12-12"
"189595227645","221737522685","",85.66,"","sale","success","2016-12-12"
"189598143997","221741192701","",64.0,"","sale","success","2016-12-12"
"189627274749","221774910973","",77.0,"","sale","success","2016-12-12"
"189649950205","221801289213","",32.0,"","sale","success","2016-12-12"
"189654439421","221806269949","",33.94,"","sale","success","2016-12-12"
"189678654973","221841823229","",55.49,"","sale","success","2016-12-13"
"189744584189","221929805309","",64.14,"","sale","success","2016-12-13"
"189748188669","221934196221","",201.49,"","sale","success","2016-12-13"
"189770307069","221966013949","",55.0,"","sale","success","2016-12-13"
"189802681853","222006089213","",42.0,"","sale","success","2016-12-13"
"189863073277","222077982205","",42.0,"","sale","success","2016-12-13"
"178358064637","222082242045","208082474493",15.0,"","refund","success","2016-12-13"
"180532221437","222088566269","210733831677",7.0,"","refund","success","2016-12-13"
"180374476285","222101837309","210531587581",15.0,"","refund","success","2016-12-13"
"179073357309","222104196605","208949745149",15.0,"","refund","success","2016-12-13"
"189906228733","222130279933","",107.75,"","sale","success","2016-12-13"
"189911471613","222136079869","",76.0,"","sale","success","2016-12-13"
"180929107453","222210168317","211231446525",41.3,"","refund","success","2016-12-13"
"190005876221","222251685373","",80.27,"","sale","success","2016-12-13"
"190026618365","222275212797","",87.0,"","sale","success","2016-12-13"
"190034843133","222284748285","",42.0,"","sale","success","2016-12-13"
"190039496189","222289925629","",42.0,"","sale","success","2016-12-13"
"190053389821","222305719805","",42.0,"","sale","success","2016-12-13"
"190057387517","222310503933","",77.0,"","sale","success","2016-12-13"
"190068790781","222323840509","",135.77,"","sale","success","2016-12-13"
"190077539837","222334162429","",136.84,"","sale","success","2016-12-13"
"190083798525","222341338621","",33.94,"","sale","success","2016-12-13"
"190099887613","222359524861","",32.0,"","sale","success","2016-12-13"
"190102017533","222362047997","",34.48,"","sale","success","2016-12-13"
"190105130493","222365685245","",162.0,"","sale","success","2016-12-13"
"190117713405","222382527997","",32.0,"","sale","success","2016-12-13"
"190124922365","222390752765","",38.54,"","sale","success","2016-12-13"
"190139667965","222407857661","",115.29,"","sale","success","2016-12-13"
"190158345725","222429353469","",50.0,"incorrect_zip","sale","failure","2016-12-13"
"190158345725","222429550077","",50.0,"incorrect_zip","sale","failure","2016-12-13"
"190158345725","222430074365","",50.0,"incorrect_zip","sale","failure","2016-12-13"
"190158345725","222430860797","",50.0,"incorrect_zip","sale","failure","2016-12-13"
"190158345725","222432794109","",50.0,"","sale","success","2016-12-13"
"190242002429","222547187197","",53.0,"","sale","success","2016-12-14"
"190271329789","222585951741","",32.0,"","sale","success","2016-12-14"
"190309602813","222638675453","",65.0,"","sale","success","2016-12-14"
"190328313341","222650406397","",65.0,"card_declined","sale","failure","2016-12-14"
"190328313341","222655649277","",65.0,"incorrect_zip","sale","failure","2016-12-14"
"190328313341","222656566781","",65.0,"incorrect_zip","sale","failure","2016-12-14"
"190328313341","222657844733","",65.0,"incorrect_zip","sale","failure","2016-12-14"
"190328313341","222660793853","",65.0,"","sale","success","2016-12-14"
"190331065853","222661481981","",39.0,"incorrect_zip","sale","failure","2016-12-14"
"190331065853","222663710205","",39.0,"incorrect_zip","sale","failure","2016-12-14"
"190331065853","222664496637","",39.0,"","sale","success","2016-12-14"
"190333326845","222667183613","",64.0,"","sale","success","2016-12-14"
"190342796797","222677865981","",26.0,"incorrect_zip","sale","failure","2016-12-14"
"190342796797","222678390269","",26.0,"","sale","success","2016-12-14"
"180513215997","222686057981","210710468093",15.0,"","refund","success","2016-12-14"
"178844964349","222697461245","208665122301",7.0,"","refund","success","2016-12-14"
"181257082365","222698051069","211614864893",7.0,"","refund","success","2016-12-14"
"180981962237","222700017149","211296884221",7.0,"","refund","success","2016-12-14"
"181170902525","222701524477","211516397053",7.0,"","refund","success","2016-12-14"
"174823642621","222714140157","203771024893",67.0,"","refund","success","2016-12-14"
"190399452669","222745466365","",61.0,"","sale","success","2016-12-14"
"190429140477","222782559741","",100.0,"","sale","success","2016-12-14"
"190432679421","222786426365","",76.0,"","sale","success","2016-12-14"
"190454994429","222812870141","",52.0,"","sale","success","2016-12-14"
"190457189885","222815426045","",81.35,"","sale","success","2016-12-14"
"190500869629","222870705661","",26.0,"incorrect_zip","sale","failure","2016-12-14"
"190500869629","222871164413","",26.0,"","sale","success","2016-12-14"
"190514107901","222885877245","",44.71,"incorrect_zip","sale","failure","2016-12-14"
"190514107901","222886499837","",44.71,"","sale","success","2016-12-14"
"190531835389","222906324477","",70.0,"","sale","success","2016-12-14"
"190554674685","222933390845","",118.0,"","sale","success","2016-12-14"
"190579185149","222962456061","",42.0,"","sale","success","2016-12-14"
"190587475453","222971401725","",84.0,"","sale","success","2016-12-14"
"190591571453","222976185853","",50.0,"","sale","success","2016-12-14"
"190608053757","222995682813","",59.0,"","sale","success","2016-12-14"
"190614771197","223003645437","",42.0,"","sale","success","2016-12-14"
"190625125885","223015376381","",26.0,"","sale","success","2016-12-14"
"190627976701","223018489341","",67.0,"","sale","success","2016-12-14"
"190691087869","223097460221","",32.0,"","sale","failure","2016-12-15"
"190691087869","223098082813","",32.0,"","sale","success","2016-12-15"
"190712419837","223126885885","",50.13,"","sale","success","2016-12-15"
"190803645949","223244293629","",42.0,"","sale","success","2016-12-15"
"190885533181","223344170493","",80.27,"incorrect_zip","sale","failure","2016-12-15"
"190885533181","223344858621","",80.27,"","sale","success","2016-12-15"
"181484688893","223361111549","211863115261",7.0,"","refund","success","2016-12-15"
"182469072381","223361668605","213110461949",15.0,"","refund","success","2016-12-15"
"180929107453","223363372541","211231446525",7.0,"","refund","success","2016-12-15"
"191002252797","223488710141","",42.0,"","sale","success","2016-12-15"
"191032727037","223524787709","",27.47,"","sale","success","2016-12-15"
"191040919037","223533667837","",32.0,"","sale","success","2016-12-15"
"180419827197","223564436989","210595157501",78.01,"","refund","success","2016-12-15"
"191080306173","223579117053","",60.0,"","sale","success","2016-12-15"
"176148190717","223601071613","205422761469",64.3,"","refund","success","2016-12-15"
"191103571453","223606183421","",43.0,"","sale","success","2016-12-15"
"191118579197","223624107517","",32.0,"","sale","success","2016-12-15"
"191181035005","223699441149","",39.0,"card_declined","sale","failure","2016-12-15"
"191181035005","223699703293","",39.0,"","sale","success","2016-12-15"
"191223830013","223747970557","",69.5,"card_declined","sale","failure","2016-12-15"
"191223830013","223748462077","",69.5,"","sale","success","2016-12-15"
"191233168893","223758980605","",33.94,"","sale","success","2016-12-15"
"191233234429","223759046141","",50.0,"","sale","success","2016-12-15"
"191239132669","223769138685","",79.19,"","sale","success","2016-12-16"
"191245850109","223776445949","",76.0,"","sale","success","2016-12-16"
"191371941373","223927899645","",134.0,"","sale","success","2016-12-16"
"191402743293","223964370429","",90.0,"","sale","success","2016-12-16"
"179659052541","225128158717","209670051325",68.0,"","refund","success","2016-12-18"
"191413786109","223976527357","",52.0,"incorrect_zip","sale","failure","2016-12-16"
"191413786109","223977641469","",52.0,"","sale","success","2016-12-16"
"191528801789","224110548477","",211.0,"card_declined","sale","failure","2016-12-16"
"191528801789","224114152957","",153.0,"card_declined","sale","failure","2016-12-16"
"191528801789","224114873853","",153.0,"incorrect_zip","sale","failure","2016-12-16"
"191527949821","224114972157","",69.5,"","sale","success","2016-12-16"
"191528801789","224115889661","",153.0,"","sale","success","2016-12-16"
"191550232061","224140072445","",40.0,"","sale","success","2016-12-16"
"191560062461","224150099453","",105.05,"card_declined","sale","failure","2016-12-16"
"191560062461","224151377405","",105.05,"","sale","success","2016-12-16"
"191560816125","224152196605","",32.0,"","sale","success","2016-12-16"
"191569106429","224161043965","",33.94,"","sale","success","2016-12-16"
"191609804285","224206722557","",59.0,"incorrect_zip","sale","failure","2016-12-16"
"191609804285","224211179005","",59.0,"","sale","success","2016-12-16"
"191637951997","224243947005","",42.59,"","sale","success","2016-12-16"
"191654761981","224262886909","",39.0,"","sale","success","2016-12-16"
"191665477117","224274290173","",42.0,"","sale","success","2016-12-16"
"191692871165","224304567805","",183.0,"","sale","success","2016-12-16"
"191694312957","224306140669","",107.21,"","sale","success","2016-12-16"
"191699654141","224312432125","",75.0,"","sale","success","2016-12-16"
"191709943293","224323900925","",32.0,"","sale","success","2016-12-17"
"191743137277","224367973885","",102.0,"","sale","success","2016-12-17"
"191749559805","224375870973","",60.0,"","sale","success","2016-12-17"
"191771743741","224401757693","",40.0,"","sale","success","2016-12-17"
"191847503357","224490296829","",141.0,"","sale","success","2016-12-17"
"191859037693","224503076349","",100.0,"","sale","success","2016-12-17"
"192356455933","225148966397","",166.0,"","sale","success","2016-12-18"
"191892788733","224545871357","",55.49,"incorrect_zip","sale","failure","2016-12-17"
"191892788733","224546231805","",55.49,"","sale","success","2016-12-17"
"191905961469","224561599997","",50.0,"","sale","success","2016-12-17"
"191940072957","224602101245","",32.0,"","sale","success","2016-12-17"
"192018716157","224694801917","",93.23,"","sale","success","2016-12-17"
"192044766717","224724424189","",69.0,"","sale","success","2016-12-17"
"192074356221","224759223805","",33.94,"","sale","success","2016-12-17"
"192117478909","224805361149","",97.0,"","sale","success","2016-12-17"
"192134419965","224824595965","",27.47,"","sale","success","2016-12-17"
"192143463933","224836883965","",144.0,"","sale","success","2016-12-17"
"192177313277","224885708285","",33.94,"","sale","success","2016-12-18"
"176929904125","225095685629","206383420925",84.0,"","refund","success","2016-12-18"
"177102919165","225097225725","206597068285",45.0,"","refund","success","2016-12-18"
"177813263869","225098831357","207438845437",35.0,"","refund","success","2016-12-18"
"178329687549","225099912701","208049280509",32.5,"","refund","success","2016-12-18"
"178448242173","225100699133","208188773885",35.0,"","refund","success","2016-12-18"
"178671785469","225101747709","208458094077",50.0,"","refund","success","2016-12-18"
"179073553917","225102763517","208950007293",58.0,"","refund","success","2016-12-18"
"192332371453","225107088893","",118.01,"","sale","success","2016-12-18"
"192334763517","225110726141","",35.0,"","sale","success","2016-12-18"
"192336041469","225112724989","",124.0,"","sale","success","2016-12-18"
"192337679869","225115117053","",45.0,"incorrect_zip","sale","failure","2016-12-18"
"192337679869","225115575805","",45.0,"","sale","success","2016-12-18"
"192339875325","225118950909","",160.55,"","sale","success","2016-12-18"
"192342070781","225123014141","",35.0,"","sale","success","2016-12-18"
"192343578109","225125471741","",107.75,"","sale","success","2016-12-18"
"179639981565","225125766653","209647277565",43.0,"","refund","success","2016-12-18"
"180327912957","225128846845","210474243581",31.5,"","refund","success","2016-12-18"
"180367136253","225130550781","210522183165",58.85,"","refund","success","2016-12-18"
"180367758845","225132549629","210523231741",83.0,"","refund","success","2016-12-18"
"180392498685","225133270525","210558588413",46.5,"","refund","success","2016-12-18"
"192347674109","225134220797","",58.72,"","sale","success","2016-12-18"
"180414911997","225134351869","210588833277",70.3,"","refund","success","2016-12-18"
"180457543165","225135334909","210641032701",65.0,"","refund","success","2016-12-18"
"192349541885","225136350717","",45.0,"incorrect_zip","sale","failure","2016-12-18"
"192349541885","225136842237","",45.0,"incorrect_zip","sale","failure","2016-12-18"
"192349476349","225137169917","",59.0,"","sale","success","2016-12-18"
"192349541885","225137268221","",45.0,"","sale","success","2016-12-18"
"192349967869","225137858045","",33.94,"","sale","success","2016-12-18"
"180722308605","225138021885","210974381565",66.63,"","refund","success","2016-12-18"
"192350131709","225138120189","",47.95,"","sale","success","2016-12-18"
"192350230013","225138284029","",47.95,"","sale","success","2016-12-18"
"192350197245","225138316797","",144.0,"","sale","success","2016-12-18"
"192350492157","225138775549","",105.1,"","sale","success","2016-12-18"
"192350590461","225138873853","",121.0,"","sale","success","2016-12-18"
"181126960637","225139004925","211465934333",86.8,"","refund","success","2016-12-18"
"181126960637","225139267069","211465934333",13.25,"","refund","success","2016-12-18"
"181503956477","225140020733","211885987325",50.4,"","refund","success","2016-12-18"
"182237795837","225140610557","212811617789",25.0,"","refund","success","2016-12-18"
"182237795837","225140839933","212811617789",3.8,"","refund","success","2016-12-18"
"192352851453","225142838781","",118.53,"","sale","success","2016-12-18"
"192353048061","225143330301","",63.03,"","sale","success","2016-12-18"
"192353965565","225144870397","",102.0,"","sale","success","2016-12-18"
"192355505661","225147524605","",69.0,"","sale","success","2016-12-18"
"192356423165","225148900861","",174.22,"","sale","success","2016-12-18"
"192356587005","225149130237","",140.0,"","sale","success","2016-12-18"
"192357635581","225150604797","",598.0,"","sale","success","2016-12-18"
"192359503357","225153390077","",117.0,"","sale","success","2016-12-18"
"192365499901","225162827261","",67.0,"","sale","success","2016-12-18"
"178113648125","225166595581","207788021245",36.4,"","refund","success","2016-12-18"
"192368743933","225168299517","",35.0,"","sale","success","2016-12-18"
"176288175613","225170331133","205599872509",15.0,"","refund","success","2016-12-18"
"192371332605","225172198909","",376.05,"","sale","success","2016-12-18"
"192372872701","225174853117","",45.0,"","sale","success","2016-12-18"
"192374576637","225177572861","",63.03,"","sale","success","2016-12-18"
"192376346109","225180489213","",99.0,"","sale","success","2016-12-18"
"192378181117","225183274493","",41.48,"","sale","success","2016-12-18"
"192379655677","225185404413","",171.32,"","sale","success","2016-12-18"
"192379917821","225185895933","",41.48,"","sale","success","2016-12-18"
"178275587581","225186420221","207985776125",32.5,"","refund","success","2016-12-18"
"192381818365","225189008893","",288.77,"","sale","success","2016-12-18"
"192383423997","225191237117","",42.0,"","sale","success","2016-12-18"
"192385652221","225195333117","",59.0,"","sale","success","2016-12-18"
"182039680509","225199756797","212564678141",7.0,"","refund","success","2016-12-18"
"192390501885","225203328509","",194.0,"","sale","success","2016-12-18"
"192392435197","225206113789","",80.0,"","sale","success","2016-12-18"
"192394106365","225208309245","",50.1,"","sale","success","2016-12-18"
"192399545853","225215518205","",32.0,"","sale","success","2016-12-18"
"192400233981","225216468477","",47.95,"","sale","success","2016-12-18"
"192403936765","225221088765","",69.5,"","sale","success","2016-12-18"
"192404362749","225221580285","",83.0,"","sale","success","2016-12-18"
"180526355965","225225938429","210726655485",46.5,"","refund","success","2016-12-18"
"192408360445","225226495485","",59.0,"","sale","success","2016-12-18"
"177722037757","225226593789","207332742653",7.0,"","refund","success","2016-12-18"
"175328138749","225229870589","204386539005",100.0,"","refund","success","2016-12-18"
"192412915197","225232459261","",35.0,"","sale","success","2016-12-18"
"192413734397","225233475069","",47.95,"","sale","success","2016-12-18"
"192415962621","225236030973","",47.95,"","sale","success","2016-12-18"
"192416486909","225236686333","",47.95,"","sale","success","2016-12-18"
"192420451837","225241273853","",98.0,"","sale","success","2016-12-18"
"188461979133","225242256893","220343440893",42.0,"","refund","success","2016-12-18"
"192423532029","225244780029","",118.0,"","sale","success","2016-12-18"
"192426219005","225247794685","",80.0,"","sale","success","2016-12-18"
"192436606461","225260410365","",158.0,"","sale","success","2016-12-18"
"192437360125","225262048765","",93.2,"","sale","success","2016-12-18"
"180620760573","225264178685","210849469949",44.72,"","refund","success","2016-12-18"
"178060826109","225265423869","207726024189",35.0,"","refund","success","2016-12-18"
"178052568573","225266275837","207715833341",18.86,"","refund","success","2016-12-18"
"174178571773","225267947005","202977678845",68.0,"","refund","success","2016-12-18"
"192441226749","225268766205","",148.0,"","sale","success","2016-12-18"
"174286116349","225269093885","203108980221",167.0,"","refund","success","2016-12-18"
"175157941757","225269782013","204179805693",51.72,"","refund","success","2016-12-18"
"174359811581","225270994429","203196601853",58.0,"","refund","success","2016-12-18"
"174845367805","225271256573","203798222333",80.0,"","refund","success","2016-12-18"
"192443160061","225271780861","",97.0,"","sale","success","2016-12-18"
"174447793661","225272403453","203300967933",32.0,"","refund","success","2016-12-18"
"192443586045","225272632829","",130.0,"","sale","success","2016-12-18"
"174354667005","225273288189","203190146557",73.0,"","refund","success","2016-12-18"
"175374046717","225274500605","204443391485",35.0,"","refund","success","2016-12-18"
"192445060605","225274893821","",42.0,"","sale","success","2016-12-18"
"182812186109","225275221501","213539231229",73.27,"","refund","success","2016-12-18"
"174329173501","225277056509","203158623741",84.04,"","refund","success","2016-12-18"
"192446699005","225277416957","",107.75,"","sale","success","2016-12-18"
"180822676989","225277679101","211099358717",10.5,"","refund","success","2016-12-18"
"178997040637","225278498301","208854881789",111.52,"","refund","success","2016-12-18"
"174189417981","225278924285","202990720509",34.48,"","refund","success","2016-12-18"
"174373115389","225279350269","203212625405",68.0,"","refund","success","2016-12-18"
"176452638205","225279710717","205797987837",45.0,"","refund","success","2016-12-18"
"178911090173","225283347965","208746616317",37.71,"","refund","success","2016-12-18"
"181015516669","225284003325","211336566269",43.75,"","refund","success","2016-12-18"
"174294767101","225284494845","203118089725",19.0,"","refund","success","2016-12-18"
"180857935357","225284855293","211142579709",55.0,"","refund","success","2016-12-18"
"178997925373","225285248509","208855897597",17.5,"","refund","success","2016-12-18"
"192466523645","225303369213","",78.0,"","sale","success","2016-12-18"
"192469308925","225307923965","",45.0,"","sale","success","2016-12-18"
"192471373309","225310152189","",45.0,"card_declined","sale","failure","2016-12-18"
"192471373309","225310414333","",45.0,"","sale","success","2016-12-18"
"192473699837","225313265149","",45.0,"","sale","success","2016-12-18"
"192476222973","225316148733","",110.44,"","sale","success","2016-12-18"
"192477402621","225316836861","",35.0,"card_declined","sale","failure","2016-12-18"
"192477042173","225317066237","",63.03,"","sale","success","2016-12-18"
"192477402621","225317459453","",35.0,"","sale","success","2016-12-18"
"192480024061","225320572413","",69.5,"","sale","success","2016-12-18"
"192482711037","225323914749","",279.0,"","sale","success","2016-12-18"
"192488478205","225330664957","",69.0,"","sale","success","2016-12-18"
"192490935805","225333777917","",40.0,"","sale","success","2016-12-18"
"192491787773","225334826493","",42.0,"","sale","success","2016-12-18"
"192500864509","225345345021","",113.14,"","sale","success","2016-12-18"
"192503780861","225348621821","",272.0,"","sale","success","2016-12-18"
"7686023839","225352914429","8338240223",126.0,"","refund","success","2016-12-18"
"180857935357","225354847741","211142579709",7.0,"","refund","success","2016-12-18"
"192509777405","225355503101","",110.0,"","sale","success","2016-12-18"
"192513381885","225359861245","",42.0,"","sale","success","2016-12-18"
"192513742333","225360319997","",59.0,"","sale","success","2016-12-18"
"192515151357","225362286077","",28.97,"","sale","success","2016-12-18"
"192517314045","225364973053","",356.65,"","sale","success","2016-12-18"
"192520721917","225369396733","",59.0,"","sale","success","2016-12-18"
"192520885757","225369560573","",182.0,"","sale","success","2016-12-18"
"192522163709","225371166205","",72.0,"","sale","success","2016-12-18"
"192523703805","225372935677","",41.48,"","sale","success","2016-12-18"
"192394106365","225377326589","225208309245",7.0,"","refund","success","2016-12-18"
"192532026877","225383323133","",27.47,"","sale","success","2016-12-18"
"192532813309","225384306173","",45.0,"","sale","success","2016-12-18"
"192538482173","225389745661","",117.0,"incorrect_zip","sale","failure","2016-12-18"
"192538482173","225390728701","",117.0,"incorrect_zip","sale","failure","2016-12-18"
"192538482173","225391056381","",117.0,"","sale","success","2016-12-18"
"192538777085","225391384061","",35.0,"","sale","success","2016-12-18"
"192539497981","225392334333","",59.0,"","sale","success","2016-12-18"
"192539956733","225392924157","",99.66,"","sale","success","2016-12-18"
"192541562365","225394759165","",105.0,"","sale","success","2016-12-18"
"192542152189","225395545597","",123.0,"","sale","success","2016-12-18"
"192544347645","225398134269","",57.0,"","sale","success","2016-12-18"
"192550114813","225404950013","",107.75,"","sale","success","2016-12-18"
"192551392765","225406457341","",148.7,"","sale","success","2016-12-18"
"192767268349","225698158077","",77.04,"","sale","success","2016-12-19"
"192554964477","225409963517","",55.66,"incorrect_zip","sale","failure","2016-12-18"
"192554964477","225410618877","",55.66,"","sale","success","2016-12-18"
"192558700029","225414944253","",59.0,"","sale","success","2016-12-18"
"192559650301","225416091133","",42.0,"","sale","success","2016-12-18"
"192562861565","225419892221","",72.0,"","sale","success","2016-12-18"
"192567383549","225425397245","",69.0,"","sale","success","2016-12-18"
"192567645693","225425724925","",118.53,"","sale","success","2016-12-18"
"192573249021","225432049149","",140.08,"","sale","success","2016-12-18"
"192577345021","225436734973","",65.0,"","sale","success","2016-12-18"
"192578131453","225437488637","",61.0,"","sale","success","2016-12-18"
"192579442173","225438864893","",45.0,"","sale","success","2016-12-18"
"192580490749","225440142845","",37.17,"","sale","success","2016-12-18"
"192581703165","225441715709","",59.0,"","sale","success","2016-12-18"
"192584685053","225446139389","",103.0,"","sale","success","2016-12-18"
"192586847741","225448596989","",87.0,"","sale","failure","2016-12-18"
"192586847741","225448728061","",87.0,"","sale","success","2016-12-18"
"192587404797","225449285117","",72.0,"","sale","success","2016-12-18"
"192587503101","225449383421","",109.36,"","sale","success","2016-12-18"
"192599070205","225463408125","",65.0,"","sale","success","2016-12-18"
"192599660029","225464555005","",199.34,"","sale","success","2016-12-18"
"192602510845","225469175293","",44.71,"","sale","success","2016-12-18"
"192605427197","225472910845","",93.23,"","sale","success","2016-12-18"
"192608278013","225477563901","",35.0,"","sale","success","2016-12-18"
"192609261053","225478710781","",65.0,"","sale","success","2016-12-18"
"192614209021","225484805629","",147.62,"","sale","success","2016-12-18"
"192615126525","225485886973","",115.29,"","sale","success","2016-12-18"
"174197347837","225710544381","210675668477",15.0,"","refund","success","2016-12-19"
"192617223677","225488377341","",72.66,"","sale","success","2016-12-18"
"192618337789","225489589757","",110.0,"","sale","success","2016-12-18"
"192619124221","225490834941","",131.0,"","sale","success","2016-12-18"
"192623449597","225496569341","",120.0,"","sale","success","2016-12-18"
"192624268797","225497847293","",77.6,"","sale","success","2016-12-18"
"192628758013","225505089021","",154.08,"","sale","success","2016-12-18"
"192629380605","225506465277","",74.1,"","sale","success","2016-12-18"
"192635868669","225517508093","",171.99,"","sale","failure","2016-12-19"
"192635868669","225518032381","",167.95,"","sale","success","2016-12-19"
"192636753405","225520096765","",64.11,"","sale","success","2016-12-19"
"192637703677","225521735165","",52.26,"","sale","success","2016-12-19"
"192639800829","225525667325","",41.48,"","sale","success","2016-12-19"
"192657430013","225552307709","",204.73,"","sale","success","2016-12-19"
"192669259261","225569379837","",88.6,"","sale","success","2016-12-19"
"192690034173","225598313981","",70.0,"","sale","success","2016-12-19"
"192692327933","225601132029","",147.0,"","sale","success","2016-12-19"
"192712611325","225627411965","",59.0,"","sale","success","2016-12-19"
"192725587453","225643304445","",130.0,"","sale","success","2016-12-19"
"192727127549","225644975613","",73.81,"","sale","success","2016-12-19"
"192746690045","225670206973","",69.0,"","sale","success","2016-12-19"
"192747967997","225671681533","",32.0,"","sale","success","2016-12-19"
"192753931773","225677907453","",129.3,"card_declined","sale","failure","2016-12-19"
"192753931773","225678300669","",129.3,"card_declined","sale","failure","2016-12-19"
"192753931773","225679087101","",129.3,"","sale","success","2016-12-19"
"192756684285","225682462205","",58.0,"","sale","success","2016-12-19"
"192764941821","225695503869","",58.18,"","sale","success","2016-12-19"
"192765957629","225696716285","",109.0,"","sale","success","2016-12-19"
"192777917949","225710577149","",173.48,"","sale","success","2016-12-19"
"192792073725","225727419901","",37.17,"","sale","success","2016-12-19"
"192797775357","225734661629","",45.0,"","sale","success","2016-12-19"
"192820614653","225763464701","",147.62,"","sale","success","2016-12-19"
"192829429245","225774933501","",150.0,"","sale","success","2016-12-19"
"192829429245","225774966269","",10.0,"","sale","success","2016-12-19"
"192841258493","225789548029","",53.0,"","sale","success","2016-12-19"
"192851711485","225804064253","",68.0,"","sale","success","2016-12-19"
"192858068477","225812321789","",59.0,"","sale","success","2016-12-19"
"192764941821","225829131773","225695503869",7.0,"","refund","success","2016-12-19"
"192532026877","225829524989","225383323133",7.0,"","refund","success","2016-12-19"
"192873076221","225831785981","",67.0,"","sale","success","2016-12-19"
"192891491837","225854166525","",52.0,"","sale","success","2016-12-19"
"192894703101","225858196989","",265.0,"","sale","success","2016-12-19"
"192905090557","225871238653","",150.0,"","sale","success","2016-12-19"
"192905090557","225871271421","",8.39,"","sale","success","2016-12-19"
"192906663421","225873171965","",80.0,"","sale","success","2016-12-19"
"192908170749","225875400189","",100.0,"","sale","success","2016-12-19"
"192915805693","225884476925","",37.17,"","sale","success","2016-12-19"
"192916231677","225885066749","",103.98,"","sale","success","2016-12-19"
"176667432445","225890211325","206069110269",60.0,"","refund","success","2016-12-19"
"180374476285","225891489277","210531587581",55.3,"","refund","success","2016-12-19"
"192921966077","225891915261","",69.5,"","sale","success","2016-12-19"
"192923112957","225893389821","",97.0,"","sale","success","2016-12-19"
"180638619133","225896928765","210872243709",32.5,"","refund","success","2016-12-19"
"180646221309","225897682429","210881287677",31.5,"","refund","success","2016-12-19"
"181177062909","225900729853","211523474941",127.0,"","refund","success","2016-12-19"
"192931665405","225903711741","",69.0,"","sale","success","2016-12-19"
"192940676605","225914820093","",241.36,"","sale","success","2016-12-19"
"192943363581","225917867517","",43.0,"","sale","success","2016-12-19"
"174763218429","225920292349","203699164669",7.0,"","refund","success","2016-12-19"
"174763218429","225920488957","203699164669",13.95,"","refund","success","2016-12-19"
"178735715837","225925404157","208532542973",31.16,"","refund","success","2016-12-19"
"180327650813","225927697917","210473915901",9.1,"","refund","success","2016-12-19"
"7678150111","225932449277","8333789343",81.29,"","refund","success","2016-12-19"
"192960566781","225938413053","",127.15,"","sale","success","2016-12-19"
"192962074109","225940215293","",79.0,"","sale","success","2016-12-19"
"192962401789","225940542973","",69.5,"","sale","success","2016-12-19"
"192962434557","225940575741","",80.0,"","sale","success","2016-12-19"
"192964072957","225942312445","",267.0,"","sale","success","2016-12-19"
"192989992445","225973409277","",85.69,"","sale","success","2016-12-19"
"192990483965","225973999101","",35.0,"","sale","success","2016-12-19"
"192994940413","225981306365","",172.0,"","sale","success","2016-12-19"
"192995792381","225983108605","",77.0,"","sale","success","2016-12-19"
"193001559549","225993135613","",72.0,"","sale","success","2016-12-19"
"193004967421","225997985277","",45.0,"","sale","success","2016-12-19"
"193015027197","226019415549","",103.44,"","sale","success","2016-12-19"
"193026201085","226035701245","",45.0,"","sale","success","2016-12-19"
"193027118589","226036782589","",80.27,"","sale","success","2016-12-19"
"193029772797","226039666173","",80.0,"","sale","success","2016-12-19"
